HITId,HITTypeId,Title,Description,Keywords,Reward,CreationTime,MaxAssignments,RequesterAnnotation,AssignmentDurationInSeconds,AutoApprovalDelayInSeconds,Expiration,NumberOfSimilarHITs,LifetimeInSeconds,AssignmentId,WorkerId,AssignmentStatus,AcceptTime,SubmitTime,AutoApprovalTime,ApprovalTime,RejectionTime,RequesterFeedback,WorkTimeInSeconds,LifetimeApprovalRate,Last30DaysApprovalRate,Last7DaysApprovalRate,Input.sent_id,Input.relation,Input.term1,Input.b1,Input.e1,Input.term2,Input.b2,Input.e2,Input.sentence,Input.baseline,Input.confidence,Input.sen_len,Answer.Q1,Answer.Q1text,Answer.Q2a,Answer.Q2b,Answer.b1val,Answer.b2val,Answer.e1val,Answer.e2val,Answer.factor1,Answer.factor2,Approve,Reject
30U1YOGZGA84RF7T61C0VJQPNLHSD6,359956SLTYAUE33RYLG092MRZ5YRLJ,Select ALL THE STATEMENTS between the TERMS in the SENTENCE,Read a SENTENCE and select ALL THE STATEMENT(S) that you think are expressed between the TWO HIGHLIGHTED TERMS in the text.,"relation extraction, text annotation",$0.13,Fri Nov 24 02:55:20 PST 2017,15,BatchId:3022312;OriginalHitTemplateId:;,600,604800,Fri Dec 01 02:55:20 PST 2017,,,3F0BG9B9MQZNTCFM4W652X0FW67Y76,A1G94QON7A9K0N,Approved,Fri Nov 24 12:54:11 PST 2017,Fri Nov 24 12:55:18 PST 2017,Fri Dec 01 12:55:18 PST 2017,Sun Nov 26 07:38:34 PST 2017,,,67,100% (1159/1160),100% (153/153),0% (0/0),20075f18b5dba3f25d959bb6056580463d645d14eeaa61623e17a70abe66114e:29-31:18-19,per:employee_or_member_of,Joseph Wirth,18,19,Germany,29,31,"Later Ewald Latacz lead conversations with head German politicians , September 4 , 1921 with Interior Minister of Germany - Georg Gradnauer and next with chancellor of Germany - Joseph Wirth .",1,0.6667,32,per:employee_or_member_of|per:top_member_employee_of_org|per:places_of_residence,per:employee_or_member_of per:top_member_employee_of_org per:places_of_residence,chancellor of Germany,{},18,29,19,31,JOSEPH WIRTH,GERMANY,,
30U1YOGZGA84RF7T61C0VJQPNLHSD6,359956SLTYAUE33RYLG092MRZ5YRLJ,Select ALL THE STATEMENTS between the TERMS in the SENTENCE,Read a SENTENCE and select ALL THE STATEMENT(S) that you think are expressed between the TWO HIGHLIGHTED TERMS in the text.,"relation extraction, text annotation",$0.13,Fri Nov 24 02:55:20 PST 2017,15,BatchId:3022312;OriginalHitTemplateId:;,600,604800,Fri Dec 01 02:55:20 PST 2017,,,3FDJT1UU75KDM3CMCOQHV5787KMK5Z,A610SH5RY1NG1,Approved,Fri Nov 24 07:27:15 PST 2017,Fri Nov 24 07:27:27 PST 2017,Fri Dec 01 07:27:27 PST 2017,Sun Nov 26 07:38:34 PST 2017,,,12,100% (817/817),100% (200/200),0% (0/0),20075f18b5dba3f25d959bb6056580463d645d14eeaa61623e17a70abe66114e:29-31:18-19,per:employee_or_member_of,Joseph Wirth,18,19,Germany,29,31,"Later Ewald Latacz lead conversations with head German politicians , September 4 , 1921 with Interior Minister of Germany - Georg Gradnauer and next with chancellor of Germany - Joseph Wirth .",1,0.6667,32,per:employee_or_member_of|per:top_member_employee_of_org|per:places_of_residence,per:top_member_employee_of_org per:employee_or_member_of per:places_of_residence,Interior Minister of,{},18,29,19,31,JOSEPH WIRTH,GERMANY,,
30U1YOGZGA84RF7T61C0VJQPNLHSD6,359956SLTYAUE33RYLG092MRZ5YRLJ,Select ALL THE STATEMENTS between the TERMS in the SENTENCE,Read a SENTENCE and select ALL THE STATEMENT(S) that you think are expressed between the TWO HIGHLIGHTED TERMS in the text.,"relation extraction, text annotation",$0.13,Fri Nov 24 02:55:20 PST 2017,15,BatchId:3022312;OriginalHitTemplateId:;,600,604800,Fri Dec 01 02:55:20 PST 2017,,,3VELCLL3GLV3IZJPAQX8C22MN9EF1Q,ABX5OQLR6UNBC,Approved,Fri Nov 24 11:19:24 PST 2017,Fri Nov 24 11:19:45 PST 2017,Fri Dec 01 11:19:45 PST 2017,Sun Nov 26 07:38:34 PST 2017,,,21,100% (787/787),100% (456/456),0% (0/0),20075f18b5dba3f25d959bb6056580463d645d14eeaa61623e17a70abe66114e:29-31:18-19,per:employee_or_member_of,Joseph Wirth,18,19,Germany,29,31,"Later Ewald Latacz lead conversations with head German politicians , September 4 , 1921 with Interior Minister of Germany - Georg Gradnauer and next with chancellor of Germany - Joseph Wirth .",1,0.6667,32,per:employee_or_member_of|per:top_member_employee_of_org|per:places_of_residence,per:employee_or_member_of per:top_member_employee_of_org per:places_of_residence,chancellor of Germany,{},18,29,19,31,JOSEPH WIRTH,GERMANY,,
30U1YOGZGA84RF7T61C0VJQPNLHSD6,359956SLTYAUE33RYLG092MRZ5YRLJ,Select ALL THE STATEMENTS between the TERMS in the SENTENCE,Read a SENTENCE and select ALL THE STATEMENT(S) that you think are expressed between the TWO HIGHLIGHTED TERMS in the text.,"relation extraction, text annotation",$0.13,Fri Nov 24 02:55:20 PST 2017,15,BatchId:3022312;OriginalHitTemplateId:;,600,604800,Fri Dec 01 02:55:20 PST 2017,,,3ZWFC4W1UVJRB4I68KCNITKZR8VFRB,A38DXFI1TZA295,Approved,Fri Nov 24 23:03:53 PST 2017,Fri Nov 24 23:04:51 PST 2017,Fri Dec 01 23:04:51 PST 2017,Sun Nov 26 07:38:35 PST 2017,,,58,100% (166/166),100% (164/164),0% (0/0),20075f18b5dba3f25d959bb6056580463d645d14eeaa61623e17a70abe66114e:29-31:18-19,per:employee_or_member_of,Joseph Wirth,18,19,Germany,29,31,"Later Ewald Latacz lead conversations with head German politicians , September 4 , 1921 with Interior Minister of Germany - Georg Gradnauer and next with chancellor of Germany - Joseph Wirth .",1,0.6667,32,per:employee_or_member_of|per:top_member_employee_of_org|per:places_of_residence,per:employee_or_member_of per:top_member_employee_of_org per:places_of_residence,chancellor of,{},18,29,19,31,JOSEPH WIRTH,GERMANY,,
30U1YOGZGA84RF7T61C0VJQPNLHSD6,359956SLTYAUE33RYLG092MRZ5YRLJ,Select ALL THE STATEMENTS between the TERMS in the SENTENCE,Read a SENTENCE and select ALL THE STATEMENT(S) that you think are expressed between the TWO HIGHLIGHTED TERMS in the text.,"relation extraction, text annotation",$0.13,Fri Nov 24 02:55:20 PST 2017,15,BatchId:3022312;OriginalHitTemplateId:;,600,604800,Fri Dec 01 02:55:20 PST 2017,,,3LO69W1SU4PMM6JOEKL9E2BCMVCLGW,A3BL2ZEODD79AZ,Approved,Sat Nov 25 05:56:55 PST 2017,Sat Nov 25 05:57:19 PST 2017,Sat Dec 02 05:57:19 PST 2017,Sun Nov 26 07:38:34 PST 2017,,,24,100% (315/315),100% (195/195),0% (0/0),20075f18b5dba3f25d959bb6056580463d645d14eeaa61623e17a70abe66114e:29-31:18-19,per:employee_or_member_of,Joseph Wirth,18,19,Germany,29,31,"Later Ewald Latacz lead conversations with head German politicians , September 4 , 1921 with Interior Minister of Germany - Georg Gradnauer and next with chancellor of Germany - Joseph Wirth .",1,0.6667,32,per:places_of_residence,per:places_of_residence,Interior Minister of GERMANY JOSEPH WIRTH,{},18,29,19,31,JOSEPH WIRTH,GERMANY,,
30U1YOGZGA84RF7T61C0VJQPNLHSD6,359956SLTYAUE33RYLG092MRZ5YRLJ,Select ALL THE STATEMENTS between the TERMS in the SENTENCE,Read a SENTENCE and select ALL THE STATEMENT(S) that you think are expressed between the TWO HIGHLIGHTED TERMS in the text.,"relation extraction, text annotation",$0.13,Fri Nov 24 02:55:20 PST 2017,15,BatchId:3022312;OriginalHitTemplateId:;,600,604800,Fri Dec 01 02:55:20 PST 2017,,,3M0BCWMB8W866JNC2C0XM21V4NFBWL,A3SDFAOJW87FGP,Approved,Fri Nov 24 06:50:28 PST 2017,Fri Nov 24 06:50:58 PST 2017,Fri Dec 01 06:50:58 PST 2017,Sun Nov 26 07:38:34 PST 2017,,,30,100% (1602/1602),100% (409/409),0% (0/0),20075f18b5dba3f25d959bb6056580463d645d14eeaa61623e17a70abe66114e:29-31:18-19,per:employee_or_member_of,Joseph Wirth,18,19,Germany,29,31,"Later Ewald Latacz lead conversations with head German politicians , September 4 , 1921 with Interior Minister of Germany - Georg Gradnauer and next with chancellor of Germany - Joseph Wirth .",1,0.6667,32,per:top_member_employee_of_org,per:top_member_employee_of_org,chancellor of Germany,{},18,29,19,31,JOSEPH WIRTH,GERMANY,,
30U1YOGZGA84RF7T61C0VJQPNLHSD6,359956SLTYAUE33RYLG092MRZ5YRLJ,Select ALL THE STATEMENTS between the TERMS in the SENTENCE,Read a SENTENCE and select ALL THE STATEMENT(S) that you think are expressed between the TWO HIGHLIGHTED TERMS in the text.,"relation extraction, text annotation",$0.13,Fri Nov 24 02:55:20 PST 2017,15,BatchId:3022312;OriginalHitTemplateId:;,600,604800,Fri Dec 01 02:55:20 PST 2017,,,3T3IWE1XG7Z1I8L7QPSCU7PVMUETQ7,A18G2CLYSTENK,Approved,Fri Nov 24 11:30:44 PST 2017,Fri Nov 24 11:31:20 PST 2017,Fri Dec 01 11:31:20 PST 2017,Sun Nov 26 07:38:34 PST 2017,,,36,100% (652/652),100% (246/246),0% (0/0),20075f18b5dba3f25d959bb6056580463d645d14eeaa61623e17a70abe66114e:29-31:18-19,per:employee_or_member_of,Joseph Wirth,18,19,Germany,29,31,"Later Ewald Latacz lead conversations with head German politicians , September 4 , 1921 with Interior Minister of Germany - Georg Gradnauer and next with chancellor of Germany - Joseph Wirth .",1,0.6667,32,per:top_member_employee_of_org,per:top_member_employee_of_org,Interior Minister of GERMANY JOSEPH WIRTH,{},18,29,19,31,JOSEPH WIRTH,GERMANY,,
30U1YOGZGA84RF7T61C0VJQPNLHSD6,359956SLTYAUE33RYLG092MRZ5YRLJ,Select ALL THE STATEMENTS between the TERMS in the SENTENCE,Read a SENTENCE and select ALL THE STATEMENT(S) that you think are expressed between the TWO HIGHLIGHTED TERMS in the text.,"relation extraction, text annotation",$0.13,Fri Nov 24 02:55:20 PST 2017,15,BatchId:3022312;OriginalHitTemplateId:;,600,604800,Fri Dec 01 02:55:20 PST 2017,,,3ZQIG0FLQFSLFXLI7TRXNEV27G5WVO,A03922113RU44GENR8ATX,Approved,Fri Nov 24 09:38:50 PST 2017,Fri Nov 24 09:39:44 PST 2017,Fri Dec 01 09:39:44 PST 2017,Sun Nov 26 07:38:35 PST 2017,,,54,100% (773/773),100% (218/218),0% (0/0),20075f18b5dba3f25d959bb6056580463d645d14eeaa61623e17a70abe66114e:29-31:18-19,per:employee_or_member_of,Joseph Wirth,18,19,Germany,29,31,"Later Ewald Latacz lead conversations with head German politicians , September 4 , 1921 with Interior Minister of Germany - Georg Gradnauer and next with chancellor of Germany - Joseph Wirth .",1,0.6667,32,per:top_member_employee_of_org,per:top_member_employee_of_org,Minister of and with chancellor of Germany -,{},18,29,19,31,JOSEPH WIRTH,GERMANY,,
30U1YOGZGA84RF7T61C0VJQPNLHSD6,359956SLTYAUE33RYLG092MRZ5YRLJ,Select ALL THE STATEMENTS between the TERMS in the SENTENCE,Read a SENTENCE and select ALL THE STATEMENT(S) that you think are expressed between the TWO HIGHLIGHTED TERMS in the text.,"relation extraction, text annotation",$0.13,Fri Nov 24 02:55:20 PST 2017,15,BatchId:3022312;OriginalHitTemplateId:;,600,604800,Fri Dec 01 02:55:20 PST 2017,,,3137ONMDKHH8G09WXYY517LSDXUEGJ,A3U6IA3JUSFZ2M,Approved,Fri Nov 24 15:54:25 PST 2017,Fri Nov 24 15:55:00 PST 2017,Fri Dec 01 15:55:00 PST 2017,Sun Nov 26 07:38:34 PST 2017,,,35,100% (228/228),100% (169/169),0% (0/0),20075f18b5dba3f25d959bb6056580463d645d14eeaa61623e17a70abe66114e:29-31:18-19,per:employee_or_member_of,Joseph Wirth,18,19,Germany,29,31,"Later Ewald Latacz lead conversations with head German politicians , September 4 , 1921 with Interior Minister of Germany - Georg Gradnauer and next with chancellor of Germany - Joseph Wirth .",1,0.6667,32,per:top_member_employee_of_org|per:places_of_residence,per:top_member_employee_of_org per:places_of_residence,chancellor of Germany,{},18,29,19,31,JOSEPH WIRTH,GERMANY,,
30ZKOOGW2WI6ZO5N986E9HVACI7A12,359956SLTYAUE33RYLG092MRZ5YRLJ,Select ALL THE STATEMENTS between the TERMS in the SENTENCE,Read a SENTENCE and select ALL THE STATEMENT(S) that you think are expressed between the TWO HIGHLIGHTED TERMS in the text.,"relation extraction, text annotation",$0.13,Fri Nov 24 02:55:20 PST 2017,15,BatchId:3022312;OriginalHitTemplateId:;,600,604800,Fri Dec 01 02:55:20 PST 2017,,,337RC3OW06E5439J3FKVE3EM99SVLL,A34QZDSTKZ3JO9,Approved,Fri Nov 24 21:01:48 PST 2017,Fri Nov 24 21:02:21 PST 2017,Fri Dec 01 21:02:21 PST 2017,Sun Nov 26 07:38:49 PST 2017,,,33,100% (1326/1326),100% (295/295),0% (0/0),5b147d2d8a3c03a2bca08d5aa4699eaf5113d7bc3bfb2f53682ad9d1cb030ae8:34-38:30-33,org:subsidiaries,Imperial College London,34,38,Chelsea and Westminster Hospital,30,33,"Prospective postgraduates should send an up-to-date CV , including the names and addresses of two academic referees , to : * Dr Martin R. Goodier , Department of Immunology , Imperial College London , Chelsea and Westminster Hospital , 369 Fulham Road , London SW10 9NH .",1,0.75,47,none,none,{},Both entities are places in a list.  No connection.,34,30,38,33,IMPERIAL COLLEGE LONDON,CHELSEA AND WESTMINSTER HOSPITAL,,
30ZKOOGW2WI6ZO5N986E9HVACI7A12,359956SLTYAUE33RYLG092MRZ5YRLJ,Select ALL THE STATEMENTS between the TERMS in the SENTENCE,Read a SENTENCE and select ALL THE STATEMENT(S) that you think are expressed between the TWO HIGHLIGHTED TERMS in the text.,"relation extraction, text annotation",$0.13,Fri Nov 24 02:55:20 PST 2017,15,BatchId:3022312;OriginalHitTemplateId:;,600,604800,Fri Dec 01 02:55:20 PST 2017,,,33JKGHPFYD6C2GIV10ZJ4ZZYNAFNMV,A3KN0O7VP8YSZY,Approved,Fri Nov 24 06:58:07 PST 2017,Fri Nov 24 07:04:42 PST 2017,Fri Dec 01 07:04:42 PST 2017,Sun Nov 26 07:38:49 PST 2017,,,395,100% (789/789),100% (228/228),0% (0/0),5b147d2d8a3c03a2bca08d5aa4699eaf5113d7bc3bfb2f53682ad9d1cb030ae8:34-38:30-33,org:subsidiaries,Imperial College London,34,38,Chelsea and Westminster Hospital,30,33,"Prospective postgraduates should send an up-to-date CV , including the names and addresses of two academic referees , to : * Dr Martin R. Goodier , Department of Immunology , Imperial College London , Chelsea and Westminster Hospital , 369 Fulham Road , London SW10 9NH .",1,0.75,47,none,none,{},faculty of Imperial College London are/were located in Chelsea and Westminster Hospital,34,30,38,33,IMPERIAL COLLEGE LONDON,CHELSEA AND WESTMINSTER HOSPITAL,,
30ZKOOGW2WI6ZO5N986E9HVACI7A12,359956SLTYAUE33RYLG092MRZ5YRLJ,Select ALL THE STATEMENTS between the TERMS in the SENTENCE,Read a SENTENCE and select ALL THE STATEMENT(S) that you think are expressed between the TWO HIGHLIGHTED TERMS in the text.,"relation extraction, text annotation",$0.13,Fri Nov 24 02:55:20 PST 2017,15,BatchId:3022312;OriginalHitTemplateId:;,600,604800,Fri Dec 01 02:55:20 PST 2017,,,39O5D9O87U4SPQDU6SLQSPWGOGZ3CU,ABX5OQLR6UNBC,Approved,Fri Nov 24 11:02:33 PST 2017,Fri Nov 24 11:03:48 PST 2017,Fri Dec 01 11:03:48 PST 2017,Sun Nov 26 07:38:50 PST 2017,,,75,100% (787/787),100% (456/456),0% (0/0),5b147d2d8a3c03a2bca08d5aa4699eaf5113d7bc3bfb2f53682ad9d1cb030ae8:34-38:30-33,org:subsidiaries,Imperial College London,34,38,Chelsea and Westminster Hospital,30,33,"Prospective postgraduates should send an up-to-date CV , including the names and addresses of two academic referees , to : * Dr Martin R. Goodier , Department of Immunology , Imperial College London , Chelsea and Westminster Hospital , 369 Fulham Road , London SW10 9NH .",1,0.75,47,none,none,{},"Cannot tell if the college is headquartered in the hospital, or only that department.",34,30,38,33,IMPERIAL COLLEGE LONDON,CHELSEA AND WESTMINSTER HOSPITAL,,
30ZKOOGW2WI6ZO5N986E9HVACI7A12,359956SLTYAUE33RYLG092MRZ5YRLJ,Select ALL THE STATEMENTS between the TERMS in the SENTENCE,Read a SENTENCE and select ALL THE STATEMENT(S) that you think are expressed between the TWO HIGHLIGHTED TERMS in the text.,"relation extraction, text annotation",$0.13,Fri Nov 24 02:55:20 PST 2017,15,BatchId:3022312;OriginalHitTemplateId:;,600,604800,Fri Dec 01 02:55:20 PST 2017,,,3AQF3RZ559UYPLKMGW9P7YT3VKKF6E,A03922113RU44GENR8ATX,Approved,Fri Nov 24 08:46:38 PST 2017,Fri Nov 24 08:48:22 PST 2017,Fri Dec 01 08:48:22 PST 2017,Sun Nov 26 07:38:50 PST 2017,,,104,100% (773/773),100% (218/218),0% (0/0),5b147d2d8a3c03a2bca08d5aa4699eaf5113d7bc3bfb2f53682ad9d1cb030ae8:34-38:30-33,org:subsidiaries,Imperial College London,34,38,Chelsea and Westminster Hospital,30,33,"Prospective postgraduates should send an up-to-date CV , including the names and addresses of two academic referees , to : * Dr Martin R. Goodier , Department of Immunology , Imperial College London , Chelsea and Westminster Hospital , 369 Fulham Road , London SW10 9NH .",1,0.75,47,none,none,{},headquarters of Chelsea and Westminster Hospital are/were located in  Imperial College London,34,30,38,33,IMPERIAL COLLEGE LONDON,CHELSEA AND WESTMINSTER HOSPITAL,,
30ZKOOGW2WI6ZO5N986E9HVACI7A12,359956SLTYAUE33RYLG092MRZ5YRLJ,Select ALL THE STATEMENTS between the TERMS in the SENTENCE,Read a SENTENCE and select ALL THE STATEMENT(S) that you think are expressed between the TWO HIGHLIGHTED TERMS in the text.,"relation extraction, text annotation",$0.13,Fri Nov 24 02:55:20 PST 2017,15,BatchId:3022312;OriginalHitTemplateId:;,600,604800,Fri Dec 01 02:55:20 PST 2017,,,3L70J4KAZHY2E3ITF3VBZ3S4FPNDAI,A2EEL9YYUHL5SK,Approved,Fri Nov 24 06:22:29 PST 2017,Fri Nov 24 06:26:10 PST 2017,Fri Dec 01 06:26:10 PST 2017,Sun Nov 26 07:38:50 PST 2017,,,221,100% (1316/1317),100% (121/121),0% (0/0),5b147d2d8a3c03a2bca08d5aa4699eaf5113d7bc3bfb2f53682ad9d1cb030ae8:34-38:30-33,org:subsidiaries,Imperial College London,34,38,Chelsea and Westminster Hospital,30,33,"Prospective postgraduates should send an up-to-date CV , including the names and addresses of two academic referees , to : * Dr Martin R. Goodier , Department of Immunology , Imperial College London , Chelsea and Westminster Hospital , 369 Fulham Road , London SW10 9NH .",1,0.75,47,none,none,{},departments of Imperial College London are/were located in Chelsea and Westminster Hospital,34,30,38,33,IMPERIAL COLLEGE LONDON,CHELSEA AND WESTMINSTER HOSPITAL,,
30ZKOOGW2WI6ZO5N986E9HVACI7A12,359956SLTYAUE33RYLG092MRZ5YRLJ,Select ALL THE STATEMENTS between the TERMS in the SENTENCE,Read a SENTENCE and select ALL THE STATEMENT(S) that you think are expressed between the TWO HIGHLIGHTED TERMS in the text.,"relation extraction, text annotation",$0.13,Fri Nov 24 02:55:20 PST 2017,15,BatchId:3022312;OriginalHitTemplateId:;,600,604800,Fri Dec 01 02:55:20 PST 2017,,,323Q6SJS8JSEMA43CF0T4PIT4XWFH9,A3SDFAOJW87FGP,Approved,Fri Nov 24 07:27:17 PST 2017,Fri Nov 24 07:27:33 PST 2017,Fri Dec 01 07:27:33 PST 2017,Sun Nov 26 07:38:49 PST 2017,,,16,100% (1602/1602),100% (409/409),0% (0/0),5b147d2d8a3c03a2bca08d5aa4699eaf5113d7bc3bfb2f53682ad9d1cb030ae8:34-38:30-33,org:subsidiaries,Imperial College London,34,38,Chelsea and Westminster Hospital,30,33,"Prospective postgraduates should send an up-to-date CV , including the names and addresses of two academic referees , to : * Dr Martin R. Goodier , Department of Immunology , Imperial College London , Chelsea and Westminster Hospital , 369 Fulham Road , London SW10 9NH .",1,0.75,47,org:place_of_headquarters,org:place_of_headquarters,",",{},34,30,38,33,IMPERIAL COLLEGE LONDON,CHELSEA AND WESTMINSTER HOSPITAL,,
30ZKOOGW2WI6ZO5N986E9HVACI7A12,359956SLTYAUE33RYLG092MRZ5YRLJ,Select ALL THE STATEMENTS between the TERMS in the SENTENCE,Read a SENTENCE and select ALL THE STATEMENT(S) that you think are expressed between the TWO HIGHLIGHTED TERMS in the text.,"relation extraction, text annotation",$0.13,Fri Nov 24 02:55:20 PST 2017,15,BatchId:3022312;OriginalHitTemplateId:;,600,604800,Fri Dec 01 02:55:20 PST 2017,,,3WR9XG3T64N7V512FPIYM8W815I471,A3BL2ZEODD79AZ,Approved,Fri Nov 24 16:15:25 PST 2017,Fri Nov 24 16:15:56 PST 2017,Fri Dec 01 16:15:56 PST 2017,Sun Nov 26 07:38:50 PST 2017,,,31,100% (315/315),100% (195/195),0% (0/0),5b147d2d8a3c03a2bca08d5aa4699eaf5113d7bc3bfb2f53682ad9d1cb030ae8:34-38:30-33,org:subsidiaries,Imperial College London,34,38,Chelsea and Westminster Hospital,30,33,"Prospective postgraduates should send an up-to-date CV , including the names and addresses of two academic referees , to : * Dr Martin R. Goodier , Department of Immunology , Imperial College London , Chelsea and Westminster Hospital , 369 Fulham Road , London SW10 9NH .",1,0.75,47,org:place_of_headquarters,org:place_of_headquarters,Department of Immunology IMPERIAL COLLEGE LONDON CHELSEA AND WESTMINSTER HOSPITAL,{},34,30,38,33,IMPERIAL COLLEGE LONDON,CHELSEA AND WESTMINSTER HOSPITAL,,
30ZKOOGW2WI6ZO5N986E9HVACI7A12,359956SLTYAUE33RYLG092MRZ5YRLJ,Select ALL THE STATEMENTS between the TERMS in the SENTENCE,Read a SENTENCE and select ALL THE STATEMENT(S) that you think are expressed between the TWO HIGHLIGHTED TERMS in the text.,"relation extraction, text annotation",$0.13,Fri Nov 24 02:55:20 PST 2017,15,BatchId:3022312;OriginalHitTemplateId:;,600,604800,Fri Dec 01 02:55:20 PST 2017,,,3ZY8KE4ISKFGV0PWVKSRVPDGJFAVQ5,A2ZRF4I5RTKN7G,Approved,Fri Nov 24 18:09:18 PST 2017,Fri Nov 24 18:10:02 PST 2017,Fri Dec 01 18:10:02 PST 2017,Sun Nov 26 07:38:50 PST 2017,,,44,100% (32/32),100% (14/14),0% (0/0),5b147d2d8a3c03a2bca08d5aa4699eaf5113d7bc3bfb2f53682ad9d1cb030ae8:34-38:30-33,org:subsidiaries,Imperial College London,34,38,Chelsea and Westminster Hospital,30,33,"Prospective postgraduates should send an up-to-date CV , including the names and addresses of two academic referees , to : * Dr Martin R. Goodier , Department of Immunology , Imperial College London , Chelsea and Westminster Hospital , 369 Fulham Road , London SW10 9NH .",1,0.75,47,org:place_of_headquarters,org:place_of_headquarters,"IMPERIAL COLLEGE LONDON , CHELSEA AND WESTMINSTER HOSPITAL",{},34,30,38,33,IMPERIAL COLLEGE LONDON,CHELSEA AND WESTMINSTER HOSPITAL,,
30ZKOOGW2WI6ZO5N986E9HVACI7A12,359956SLTYAUE33RYLG092MRZ5YRLJ,Select ALL THE STATEMENTS between the TERMS in the SENTENCE,Read a SENTENCE and select ALL THE STATEMENT(S) that you think are expressed between the TWO HIGHLIGHTED TERMS in the text.,"relation extraction, text annotation",$0.13,Fri Nov 24 02:55:20 PST 2017,15,BatchId:3022312;OriginalHitTemplateId:;,600,604800,Fri Dec 01 02:55:20 PST 2017,,,324G5B4FB4KQWHJ1WOVWA56VKTW07B,A3UV55HC87DO9C,Approved,Fri Nov 24 13:44:08 PST 2017,Fri Nov 24 13:44:47 PST 2017,Fri Dec 01 13:44:47 PST 2017,Sun Nov 26 07:38:49 PST 2017,,,39,100% (515/515),100% (173/173),0% (0/0),5b147d2d8a3c03a2bca08d5aa4699eaf5113d7bc3bfb2f53682ad9d1cb030ae8:34-38:30-33,org:subsidiaries,Imperial College London,34,38,Chelsea and Westminster Hospital,30,33,"Prospective postgraduates should send an up-to-date CV , including the names and addresses of two academic referees , to : * Dr Martin R. Goodier , Department of Immunology , Imperial College London , Chelsea and Westminster Hospital , 369 Fulham Road , London SW10 9NH .",1,0.75,47,org:subsidiaries,org:subsidiaries,Department of Immunology,{},34,30,38,33,IMPERIAL COLLEGE LONDON,CHELSEA AND WESTMINSTER HOSPITAL,,
30ZKOOGW2WI6ZO5N986E9HVACI7A12,359956SLTYAUE33RYLG092MRZ5YRLJ,Select ALL THE STATEMENTS between the TERMS in the SENTENCE,Read a SENTENCE and select ALL THE STATEMENT(S) that you think are expressed between the TWO HIGHLIGHTED TERMS in the text.,"relation extraction, text annotation",$0.13,Fri Nov 24 02:55:20 PST 2017,15,BatchId:3022312;OriginalHitTemplateId:;,600,604800,Fri Dec 01 02:55:20 PST 2017,,,32AT8R96GMLSV1F9IY7RU3QYNVSSU6,A610SH5RY1NG1,Approved,Fri Nov 24 07:32:17 PST 2017,Fri Nov 24 07:32:36 PST 2017,Fri Dec 01 07:32:36 PST 2017,Sun Nov 26 07:38:49 PST 2017,,,19,100% (817/817),100% (200/200),0% (0/0),5b147d2d8a3c03a2bca08d5aa4699eaf5113d7bc3bfb2f53682ad9d1cb030ae8:34-38:30-33,org:subsidiaries,Imperial College London,34,38,Chelsea and Westminster Hospital,30,33,"Prospective postgraduates should send an up-to-date CV , including the names and addresses of two academic referees , to : * Dr Martin R. Goodier , Department of Immunology , Imperial College London , Chelsea and Westminster Hospital , 369 Fulham Road , London SW10 9NH .",1,0.75,47,org:subsidiaries,org:subsidiaries,Department of Immunology,{},34,30,38,33,IMPERIAL COLLEGE LONDON,CHELSEA AND WESTMINSTER HOSPITAL,,
30ZKOOGW2WI6ZO5N986E9HVACI7A12,359956SLTYAUE33RYLG092MRZ5YRLJ,Select ALL THE STATEMENTS between the TERMS in the SENTENCE,Read a SENTENCE and select ALL THE STATEMENT(S) that you think are expressed between the TWO HIGHLIGHTED TERMS in the text.,"relation extraction, text annotation",$0.13,Fri Nov 24 02:55:20 PST 2017,15,BatchId:3022312;OriginalHitTemplateId:;,600,604800,Fri Dec 01 02:55:20 PST 2017,,,3IAS3U3I0GSKU3P5OSBQYVL60INB2A,A38DXFI1TZA295,Approved,Fri Nov 24 23:19:31 PST 2017,Fri Nov 24 23:20:55 PST 2017,Fri Dec 01 23:20:55 PST 2017,Sun Nov 26 07:38:50 PST 2017,,,84,100% (166/166),100% (164/164),0% (0/0),5b147d2d8a3c03a2bca08d5aa4699eaf5113d7bc3bfb2f53682ad9d1cb030ae8:34-38:30-33,org:subsidiaries,Imperial College London,34,38,Chelsea and Westminster Hospital,30,33,"Prospective postgraduates should send an up-to-date CV , including the names and addresses of two academic referees , to : * Dr Martin R. Goodier , Department of Immunology , Imperial College London , Chelsea and Westminster Hospital , 369 Fulham Road , London SW10 9NH .",1,0.75,47,org:subsidiaries,org:subsidiaries,Department of Immunology IMPERIAL COLLEGE LONDON CHELSEA AND WESTMINSTER HOSPITAL London,{},34,30,38,33,IMPERIAL COLLEGE LONDON,CHELSEA AND WESTMINSTER HOSPITAL,,
